occupancy_date,id,occupied_beds
2021-11-15,7317393,NA
2021-11-15,7317394,82
2021-11-15,7317395,NA
2021-11-15,7317396,NA
2021-11-15,7317397,NA
2021-11-15,7317398,72
2021-11-15,7317399,50
2021-11-15,7317400,36
2021-11-15,7317401,59
2021-11-15,7317402,62
2021-11-15,7317403,18
2021-11-15,7317404,10
2021-11-15,7317405,48
2021-11-15,7317406,23
2021-11-15,7317407,NA
2021-11-15,7317408,3
2021-11-15,7317409,57
2021-11-15,7317410,21
2021-11-15,7317411,1
2021-11-15,7317412,NA
2021-11-15,7317413,52
2021-11-15,7317414,28
2021-11-15,7317415,43
2021-11-15,7317416,49
2021-11-15,7317417,NA
2021-11-15,7317418,41
2021-11-15,7317419,NA
2021-11-15,7317420,NA
2021-11-15,7317421,22
2021-11-15,7317422,47
2021-11-15,7317423,NA
2021-11-15,7317424,16
2021-11-15,7317425,17
2021-11-15,7317426,4
2021-11-15,7317427,9
2021-11-15,7317428,34
2021-11-15,7317429,23
2021-11-15,7317430,38
2021-11-15,7317431,23
2021-11-15,7317432,54
2021-11-15,7317433,NA
2021-11-15,7317434,45
2021-11-15,7317435,2
2021-11-15,7317436,23
2021-11-15,7317437,19
2021-11-15,7317438,24
2021-11-15,7317439,5
2021-11-15,7317440,NA
2021-11-15,7317441,49
2021-11-15,7317442,NA
2021-11-15,7317443,64
2021-11-15,7317444,17
2021-11-15,7317445,31
2021-11-15,7317446,53
2021-11-15,7317447,NA
2021-11-15,7317448,NA
2021-11-15,7317449,174
2021-11-15,7317450,34
2021-11-15,7317451,90
2021-11-15,7317452,35
2021-11-15,7317453,1
2021-11-15,7317454,65
2021-11-15,7317455,7
2021-11-15,7317456,NA
2021-11-15,7317457,15
2021-11-15,7317458,27
2021-11-15,7317459,41
2021-11-15,7317460,17
2021-11-15,7317461,8
2021-11-15,7317462,NA
2021-11-15,7317463,19
2021-11-15,7317464,12
2021-11-15,7317465,18
2021-11-15,7317466,20
2021-11-15,7317467,24
2021-11-15,7317468,18
2021-11-15,7317469,43
2021-11-15,7317470,NA
2021-11-15,7317471,28
2021-11-15,7317472,NA
2021-11-15,7317473,NA
2021-11-15,7317474,67
2021-11-15,7317475,NA
2021-11-15,7317476,49
2021-11-15,7317477,NA
2021-11-15,7317478,51
2021-11-15,7317479,NA
2021-11-15,7317480,229
2021-11-15,7317481,34
2021-11-15,7317482,NA
2021-11-15,7317483,20
2021-11-15,7317484,18
2021-11-15,7317485,40
2021-11-15,7317486,NA
2021-11-15,7317487,6
2021-11-15,7317488,16
2021-11-15,7317489,34
2021-11-15,7317490,3
2021-11-15,7317491,NA
2021-11-15,7317492,18
2021-11-15,7317493,NA
2021-11-15,7317494,20
2021-11-15,7317495,25
2021-11-15,7317496,23
2021-11-15,7317497,NA
2021-11-15,7317498,NA
2021-11-15,7317499,23
2021-11-15,7317500,12
2021-11-15,7317501,9
2021-11-15,7317502,28
2021-11-16,7317503,NA
2021-11-16,7317504,NA
2021-11-16,7317505,NA
2021-11-16,7317506,8
2021-11-16,7317507,NA
2021-11-16,7317508,NA
2021-11-16,7317509,NA
2021-11-16,7317510,NA
2021-11-16,7317511,NA
2021-11-16,7317512,33
2021-11-16,7317513,15
2021-11-16,7317514,NA
2021-11-16,7317515,NA
2021-11-16,7317516,NA
2021-11-16,7317517,NA
2021-11-16,7317518,12
2021-11-16,7317519,NA
2021-11-16,7317520,NA
2021-11-16,7317521,NA
2021-11-16,7317522,3
2021-11-16,7317523,NA
2021-11-16,7317524,NA
2021-11-16,7317525,NA
2021-11-16,7317526,36
2021-11-16,7317527,NA
2021-11-16,7317528,24
2021-11-16,7317529,NA
2021-11-16,7317530,84
2021-11-16,7317531,NA
2021-11-16,7317532,NA
2021-11-16,7317533,NA
2021-11-16,7317534,72
2021-11-16,7317535,50
2021-11-16,7317536,37
2021-11-16,7317537,59
2021-11-16,7317538,62
2021-11-16,7317539,17
2021-11-16,7317540,10
2021-11-16,7317541,48
2021-11-16,7317542,23
2021-11-16,7317543,NA
2021-11-16,7317544,3
2021-11-16,7317545,56
2021-11-16,7317546,21
2021-11-16,7317547,1
2021-11-16,7317548,NA
2021-11-16,7317549,51
2021-11-16,7317550,28
2021-11-16,7317551,44
2021-11-16,7317552,50
2021-11-16,7317553,NA
2021-11-16,7317554,41
2021-11-16,7317555,NA
2021-11-16,7317556,NA
2021-11-16,7317557,22
2021-11-16,7317558,47
2021-11-16,7317559,NA
2021-11-16,7317560,16
2021-11-16,7317561,15
2021-11-16,7317562,4
2021-11-16,7317563,9
2021-11-16,7317564,34
2021-11-16,7317565,23
2021-11-16,7317566,42
2021-11-16,7317567,23
2021-11-16,7317568,54
2021-11-16,7317569,NA
2021-11-16,7317570,45
2021-11-16,7317571,2
2021-11-16,7317572,23
2021-11-16,7317573,19
2021-11-16,7317574,25
2021-11-16,7317575,5
2021-11-16,7317576,NA
2021-11-16,7317577,50
2021-11-16,7317578,NA
2021-11-16,7317579,62
2021-11-16,7317580,18
2021-11-16,7317581,31
2021-11-16,7317582,54
2021-11-16,7317583,NA
2021-11-16,7317584,NA
2021-11-16,7317585,173
2021-11-16,7317586,37
2021-11-16,7317587,90
2021-11-16,7317588,35
2021-11-16,7317589,1
2021-11-16,7317590,65
2021-11-16,7317591,14
2021-11-16,7317592,NA
2021-11-16,7317593,15
2021-11-16,7317594,27
2021-11-16,7317595,40
2021-11-16,7317596,17
2021-11-16,7317597,8
2021-11-16,7317598,NA
2021-11-16,7317599,19
2021-11-16,7317600,12
2021-11-16,7317601,18
2021-11-16,7317602,22
2021-11-16,7317603,24
2021-11-16,7317604,18
2021-11-16,7317605,43
2021-11-16,7317606,NA
2021-11-16,7317607,28
2021-11-16,7317608,NA
2021-11-16,7317609,NA
2021-11-16,7317610,67
2021-11-16,7317611,NA
2021-11-16,7317612,49
2021-11-16,7317613,NA
2021-11-16,7317614,50
2021-11-16,7317615,NA
2021-11-16,7317616,229
2021-11-16,7317617,34
2021-11-16,7317618,NA
2021-11-16,7317619,20
2021-11-16,7317620,18
2021-11-16,7317621,40
2021-11-16,7317622,NA
2021-11-16,7317623,6
2021-11-16,7317624,16
2021-11-16,7317625,34
2021-11-16,7317626,3
2021-11-16,7317627,NA
2021-11-16,7317628,18
2021-11-16,7317629,NA
2021-11-16,7317630,20
2021-11-16,7317631,25
2021-11-16,7317632,23
2021-11-16,7317633,NA
2021-11-16,7317634,NA
2021-11-16,7317635,23
2021-11-16,7317636,12
2021-11-16,7317637,10
2021-11-16,7317638,28
2021-11-17,7317639,NA
2021-11-17,7317640,NA
2021-11-17,7317641,NA
2021-11-17,7317642,8
2021-11-17,7317643,NA
2021-11-17,7317644,NA
2021-11-17,7317645,NA
2021-11-17,7317646,NA
2021-11-17,7317647,NA
2021-11-17,7317648,33
2021-11-17,7317649,15
2021-11-17,7317650,NA
2021-11-17,7317651,NA
2021-11-17,7317652,NA
2021-11-17,7317653,NA
2021-11-17,7317654,12
2021-11-17,7317655,NA
2021-11-17,7317656,NA
2021-11-17,7317657,NA
2021-11-17,7317658,3
2021-11-17,7317659,NA
2021-11-17,7317660,NA
2021-11-17,7317661,NA
2021-11-17,7317662,36
2021-11-17,7317663,NA
2021-11-17,7317664,23
2021-11-17,7317665,NA
2021-11-17,7317666,85
2021-11-17,7317667,NA
2021-11-17,7317668,NA
2021-11-17,7317669,NA
2021-11-17,7317670,73
2021-11-17,7317671,50
2021-11-17,7317672,37
2021-11-17,7317673,60
2021-11-17,7317674,61
2021-11-17,7317675,17
2021-11-17,7317676,10
2021-11-17,7317677,48
2021-11-17,7317678,23
2021-11-17,7317679,NA
2021-11-17,7317680,3
2021-11-17,7317681,54
2021-11-17,7317682,21
2021-11-17,7317683,2
2021-11-17,7317684,NA
2021-11-17,7317685,52
2021-11-17,7317686,28
2021-11-17,7317687,44
2021-11-17,7317688,50
2021-11-17,7317689,NA
2021-11-17,7317690,41
2021-11-17,7317691,NA
2021-11-17,7317692,NA
2021-11-17,7317693,22
2021-11-17,7317694,47
2021-11-17,7317695,NA
2021-11-17,7317696,15
2021-11-17,7317697,17
2021-11-17,7317698,4
2021-11-17,7317699,9
2021-11-17,7317700,35
2021-11-17,7317701,23
2021-11-17,7317702,42
2021-11-17,7317703,23
2021-11-17,7317704,54
2021-11-17,7317705,NA
2021-11-17,7317706,45
2021-11-17,7317707,2
2021-11-17,7317708,23
2021-11-17,7317709,21
2021-11-17,7317710,24
2021-11-17,7317711,5
2021-11-17,7317712,NA
2021-11-17,7317713,45
2021-11-17,7317714,NA
2021-11-17,7317715,60
2021-11-17,7317716,18
2021-11-17,7317717,31
2021-11-17,7317718,52
2021-11-17,7317719,NA
2021-11-17,7317720,NA
2021-11-17,7317721,174
2021-11-17,7317722,37
2021-11-17,7317723,89
2021-11-17,7317724,35
2021-11-17,7317725,1
2021-11-17,7317726,65
2021-11-17,7317727,15
2021-11-17,7317728,NA
2021-11-17,7317729,15
2021-11-17,7317730,26
2021-11-17,7317731,38
2021-11-17,7317732,17
2021-11-17,7317733,6
2021-11-17,7317734,NA
2021-11-17,7317735,19
2021-11-17,7317736,12
2021-11-17,7317737,19
2021-11-17,7317738,22
2021-11-17,7317739,24
2021-11-17,7317740,19
2021-11-17,7317741,43
2021-11-17,7317742,NA
2021-11-17,7317743,28
2021-11-17,7317744,NA
2021-11-17,7317745,NA
2021-11-17,7317746,67
2021-11-17,7317747,NA
2021-11-17,7317748,49
2021-11-17,7317749,NA
2021-11-17,7317750,49
2021-11-17,7317751,NA
2021-11-17,7317752,233
2021-11-17,7317753,34
2021-11-17,7317754,NA
2021-11-17,7317755,20
2021-11-17,7317756,19
2021-11-17,7317757,40
2021-11-17,7317758,NA
2021-11-17,7317759,6
2021-11-17,7317760,15
2021-11-17,7317761,34
2021-11-17,7317762,3
2021-11-17,7317763,NA
2021-11-17,7317764,17
2021-11-17,7317765,NA
2021-11-17,7317766,20
2021-11-17,7317767,25
2021-11-17,7317768,24
2021-11-17,7317769,NA
2021-11-17,7317770,NA
2021-11-17,7317771,23
2021-11-17,7317772,12
2021-11-17,7317773,10
2021-11-17,7317774,28
2021-11-18,7317775,NA
2021-11-18,7317776,NA
2021-11-18,7317777,NA
2021-11-18,7317778,8
2021-11-18,7317779,NA
2021-11-18,7317780,NA
2021-11-18,7317781,NA
2021-11-18,7317782,NA
2021-11-18,7317783,NA
2021-11-18,7317784,33
2021-11-18,7317785,15
2021-11-18,7317786,NA
2021-11-18,7317787,NA
2021-11-18,7317788,NA
2021-11-18,7317789,NA
2021-11-18,7317790,12
2021-11-18,7317791,NA
2021-11-18,7317792,NA
2021-11-18,7317793,NA
2021-11-18,7317794,3
2021-11-18,7317795,NA
2021-11-18,7317796,NA
2021-11-18,7317797,NA
2021-11-18,7317798,35
2021-11-18,7317799,NA
2021-11-18,7317800,23
2021-11-18,7317801,NA
2021-11-18,7317802,86
2021-11-18,7317803,NA
2021-11-18,7317804,NA
2021-11-18,7317805,NA
2021-11-18,7317806,73
2021-11-18,7317807,50
2021-11-18,7317808,37
2021-11-18,7317809,60
2021-11-18,7317810,60
2021-11-18,7317811,17
2021-11-18,7317812,9
2021-11-18,7317813,48
2021-11-18,7317814,20
2021-11-18,7317815,NA
2021-11-18,7317816,3
2021-11-18,7317817,55
2021-11-18,7317818,21
2021-11-18,7317819,2
2021-11-18,7317820,NA
2021-11-18,7317821,50
2021-11-18,7317822,28
2021-11-18,7317823,44
2021-11-18,7317824,50
2021-11-18,7317825,NA
2021-11-18,7317826,41
2021-11-18,7317827,NA
2021-11-18,7317828,NA
2021-11-18,7317829,22
2021-11-18,7317830,47
2021-11-18,7317831,NA
2021-11-18,7317832,16
2021-11-18,7317833,17
2021-11-18,7317834,4
2021-11-18,7317835,10
2021-11-18,7317836,36
2021-11-18,7317837,23
2021-11-18,7317838,41
2021-11-18,7317839,23
2021-11-18,7317840,54
2021-11-18,7317841,NA
2021-11-18,7317842,44
2021-11-18,7317843,2
2021-11-18,7317844,23
2021-11-18,7317845,23
2021-11-18,7317846,24
2021-11-18,7317847,5
2021-11-18,7317848,NA
2021-11-18,7317849,50
2021-11-18,7317850,NA
2021-11-18,7317851,58
2021-11-18,7317852,18
2021-11-18,7317853,31
2021-11-18,7317854,53
2021-11-18,7317855,NA
2021-11-18,7317856,NA
2021-11-18,7317857,174
2021-11-18,7317858,37
2021-11-18,7317859,89
2021-11-18,7317860,35
2021-11-18,7317861,1
2021-11-18,7317862,65
2021-11-18,7317863,17
2021-11-18,7317864,NA
2021-11-18,7317865,15
2021-11-18,7317866,25
2021-11-18,7317867,39
2021-11-18,7317868,17
2021-11-18,7317869,6
2021-11-18,7317870,NA
2021-11-18,7317871,19
2021-11-18,7317872,12
2021-11-18,7317873,19
2021-11-18,7317874,21
2021-11-18,7317875,24
2021-11-18,7317876,19
2021-11-18,7317877,43
2021-11-18,7317878,NA
2021-11-18,7317879,28
2021-11-18,7317880,NA
2021-11-18,7317881,NA
2021-11-18,7317882,67
2021-11-18,7317883,NA
2021-11-18,7317884,49
2021-11-18,7317885,NA
2021-11-18,7317886,49
2021-11-18,7317887,NA
2021-11-18,7317888,230
2021-11-18,7317889,34
2021-11-18,7317890,NA
2021-11-18,7317891,20
2021-11-18,7317892,19
2021-11-18,7317893,40
2021-11-18,7317894,NA
2021-11-18,7317895,6
2021-11-18,7317896,16
2021-11-18,7317897,34
2021-11-18,7317898,3
2021-11-18,7317899,NA
2021-11-18,7317900,17
2021-11-18,7317901,NA
2021-11-18,7317902,20
2021-11-18,7317903,25
2021-11-18,7317904,24
2021-11-18,7317905,NA
2021-11-18,7317906,NA
2021-11-18,7317907,23
2021-11-18,7317908,13
2021-11-18,7317909,10
2021-11-18,7317910,27
2021-11-19,7317911,NA
2021-11-19,7317912,NA
2021-11-19,7317913,NA
2021-11-19,7317914,8
2021-11-19,7317915,NA
2021-11-19,7317916,NA
2021-11-19,7317917,NA
2021-11-19,7317918,NA
2021-11-19,7317919,NA
2021-11-19,7317920,33
2021-11-19,7317921,15
2021-11-19,7317922,NA
2021-11-19,7317923,NA
2021-11-19,7317924,NA
2021-11-19,7317925,NA
2021-11-19,7317926,12
2021-11-19,7317927,NA
2021-11-19,7317928,NA
2021-11-19,7317929,NA
2021-11-19,7317930,3
2021-11-19,7317931,NA
2021-11-19,7317932,NA
2021-11-19,7317933,NA
2021-11-19,7317934,36
2021-11-19,7317935,NA
2021-11-19,7317936,24
2021-11-19,7317937,NA
2021-11-19,7317938,87
2021-11-19,7317939,NA
2021-11-19,7317940,NA
2021-11-19,7317941,NA
2021-11-19,7317942,72
2021-11-19,7317943,50
2021-11-19,7317944,37
2021-11-19,7317945,60
2021-11-19,7317946,61
2021-11-19,7317947,16
2021-11-19,7317948,10
2021-11-19,7317949,48
2021-11-19,7317950,18
2021-11-19,7317951,NA
2021-11-19,7317952,3
2021-11-19,7317953,57
2021-11-19,7317954,21
2021-11-19,7317955,2
2021-11-19,7317956,NA
2021-11-19,7317957,51
2021-11-19,7317958,28
2021-11-19,7317959,44
2021-11-19,7317960,50
2021-11-19,7317961,NA
2021-11-19,7317962,40
2021-11-19,7317963,NA
2021-11-19,7317964,NA
2021-11-19,7317965,22
2021-11-19,7317966,47
2021-11-19,7317967,NA
2021-11-19,7317968,15
2021-11-19,7317969,16
2021-11-19,7317970,4
2021-11-19,7317971,10
2021-11-19,7317972,36
2021-11-19,7317973,23
2021-11-19,7317974,40
2021-11-19,7317975,23
2021-11-19,7317976,54
2021-11-19,7317977,NA
2021-11-19,7317978,45
2021-11-19,7317979,2
2021-11-19,7317980,23
2021-11-19,7317981,21
2021-11-19,7317982,23
2021-11-19,7317983,5
2021-11-19,7317984,NA
2021-11-19,7317985,50
2021-11-19,7317986,NA
2021-11-19,7317987,54
2021-11-19,7317988,18
2021-11-19,7317989,31
2021-11-19,7317990,54
2021-11-19,7317991,NA
2021-11-19,7317992,NA
2021-11-19,7317993,174
2021-11-19,7317994,37
2021-11-19,7317995,90
2021-11-19,7317996,35
2021-11-19,7317997,1
2021-11-19,7317998,65
2021-11-19,7317999,16
2021-11-19,7318000,NA
2021-11-19,7318001,15
2021-11-19,7318002,27
2021-11-19,7318003,38
2021-11-19,7318004,17
2021-11-19,7318005,6
2021-11-19,7318006,NA
2021-11-19,7318007,19
2021-11-19,7318008,12
2021-11-19,7318009,19
2021-11-19,7318010,22
2021-11-19,7318011,24
2021-11-19,7318012,19
2021-11-19,7318013,43
2021-11-19,7318014,NA
2021-11-19,7318015,28
2021-11-19,7318016,NA
2021-11-19,7318017,NA
2021-11-19,7318018,67
2021-11-19,7318019,NA
2021-11-19,7318020,49
2021-11-19,7318021,NA
2021-11-19,7318022,49
2021-11-19,7318023,NA
2021-11-19,7318024,228
2021-11-19,7318025,34
2021-11-19,7318026,NA
2021-11-19,7318027,20
2021-11-19,7318028,19
2021-11-19,7318029,40
2021-11-19,7318030,NA
2021-11-19,7318031,4
2021-11-19,7318032,16
2021-11-19,7318033,34
2021-11-19,7318034,3
2021-11-19,7318035,NA
2021-11-19,7318036,18
2021-11-19,7318037,NA
2021-11-19,7318038,20
2021-11-19,7318039,25
2021-11-19,7318040,24
2021-11-19,7318041,NA
2021-11-19,7318042,NA
2021-11-19,7318043,23
2021-11-19,7318044,13
2021-11-19,7318045,10
2021-11-19,7318046,27
2021-11-20,7318047,NA
2021-11-20,7318048,NA
2021-11-20,7318049,NA
2021-11-20,7318050,8
2021-11-20,7318051,NA
2021-11-20,7318052,NA
2021-11-20,7318053,NA
2021-11-20,7318054,NA
2021-11-20,7318055,NA
2021-11-20,7318056,33
2021-11-20,7318057,15
2021-11-20,7318058,NA
2021-11-20,7318059,NA
2021-11-20,7318060,NA
2021-11-20,7318061,NA
2021-11-20,7318062,12
2021-11-20,7318063,NA
2021-11-20,7318064,NA
2021-11-20,7318065,NA
2021-11-20,7318066,3
2021-11-20,7318067,NA
2021-11-20,7318068,NA
2021-11-20,7318069,NA
2021-11-20,7318070,35
2021-11-20,7318071,NA
2021-11-20,7318072,24
2021-11-20,7318073,NA
2021-11-20,7318074,87
2021-11-20,7318075,NA
2021-11-20,7318076,NA
2021-11-20,7318077,NA
2021-11-20,7318078,74
2021-11-20,7318079,50
2021-11-20,7318080,37
2021-11-20,7318081,60
2021-11-20,7318082,60
2021-11-20,7318083,16
2021-11-20,7318084,10
2021-11-20,7318085,48
2021-11-20,7318086,17
2021-11-20,7318087,NA
2021-11-20,7318088,3
2021-11-20,7318089,57
2021-11-20,7318090,21
2021-11-20,7318091,2
2021-11-20,7318092,NA
2021-11-20,7318093,51
2021-11-20,7318094,28
2021-11-20,7318095,44
2021-11-20,7318096,50
2021-11-20,7318097,NA
2021-11-20,7318098,41
2021-11-20,7318099,NA
2021-11-20,7318100,NA
2021-11-20,7318101,22
2021-11-20,7318102,47
2021-11-20,7318103,NA
2021-11-20,7318104,16
2021-11-20,7318105,15
2021-11-20,7318106,4
2021-11-20,7318107,10
2021-11-20,7318108,36
2021-11-20,7318109,23
2021-11-20,7318110,41
2021-11-20,7318111,23
2021-11-20,7318112,54
2021-11-20,7318113,NA
2021-11-20,7318114,45
2021-11-20,7318115,2
2021-11-20,7318116,23
2021-11-20,7318117,20
2021-11-20,7318118,25
2021-11-20,7318119,5
2021-11-20,7318120,NA
2021-11-20,7318121,50
2021-11-20,7318122,NA
2021-11-20,7318123,66
2021-11-20,7318124,18
2021-11-20,7318125,31
2021-11-20,7318126,54
2021-11-20,7318127,NA
2021-11-20,7318128,NA
2021-11-20,7318129,174
2021-11-20,7318130,37
2021-11-20,7318131,90
2021-11-20,7318132,35
2021-11-20,7318133,1
2021-11-20,7318134,65
2021-11-20,7318135,16
2021-11-20,7318136,NA
2021-11-20,7318137,15
2021-11-20,7318138,27
2021-11-20,7318139,39
2021-11-20,7318140,17
2021-11-20,7318141,6
2021-11-20,7318142,NA
2021-11-20,7318143,19
2021-11-20,7318144,12
2021-11-20,7318145,19
2021-11-20,7318146,22
2021-11-20,7318147,24
2021-11-20,7318148,18
2021-11-20,7318149,43
2021-11-20,7318150,NA
2021-11-20,7318151,28
2021-11-20,7318152,NA
2021-11-20,7318153,NA
2021-11-20,7318154,67
2021-11-20,7318155,NA
2021-11-20,7318156,49
2021-11-20,7318157,NA
2021-11-20,7318158,49
2021-11-20,7318159,NA
2021-11-20,7318160,234
2021-11-20,7318161,34
2021-11-20,7318162,NA
2021-11-20,7318163,20
2021-11-20,7318164,19
2021-11-20,7318165,40
2021-11-20,7318166,NA
2021-11-20,7318167,4
2021-11-20,7318168,16
2021-11-20,7318169,34
2021-11-20,7318170,3
2021-11-20,7318171,NA
2021-11-20,7318172,18
2021-11-20,7318173,NA
2021-11-20,7318174,20
2021-11-20,7318175,25
2021-11-20,7318176,24
2021-11-20,7318177,NA
2021-11-20,7318178,NA
2021-11-20,7318179,23
2021-11-20,7318180,13
2021-11-20,7318181,10
2021-11-20,7318182,27
2021-11-21,7318183,NA
2021-11-21,7318184,NA
2021-11-21,7318185,NA
2021-11-21,7318186,8
2021-11-21,7318187,NA
2021-11-21,7318188,NA
2021-11-21,7318189,NA
2021-11-21,7318190,NA
2021-11-21,7318191,NA
2021-11-21,7318192,32
2021-11-21,7318193,15
2021-11-21,7318194,NA
2021-11-21,7318195,NA
2021-11-21,7318196,NA
2021-11-21,7318197,NA
2021-11-21,7318198,12
2021-11-21,7318199,NA
2021-11-21,7318200,NA
2021-11-21,7318201,NA
2021-11-21,7318202,3
2021-11-21,7318203,NA
2021-11-21,7318204,NA
2021-11-21,7318205,NA
2021-11-21,7318206,35
2021-11-21,7318207,NA
2021-11-21,7318208,24
2021-11-21,7318209,NA
2021-11-21,7318210,85
2021-11-21,7318211,NA
2021-11-21,7318212,NA
2021-11-21,7318213,NA
2021-11-21,7318214,74
2021-11-21,7318215,50
2021-11-21,7318216,37
2021-11-21,7318217,60
2021-11-21,7318218,61
2021-11-21,7318219,16
2021-11-21,7318220,10
2021-11-21,7318221,48
2021-11-21,7318222,17
2021-11-21,7318223,NA
2021-11-21,7318224,3
2021-11-21,7318225,55
2021-11-21,7318226,21
2021-11-21,7318227,2
2021-11-21,7318228,NA
2021-11-21,7318229,51
2021-11-21,7318230,28
2021-11-21,7318231,44
2021-11-21,7318232,50
2021-11-21,7318233,NA
2021-11-21,7318234,41
2021-11-21,7318235,NA
2021-11-21,7318236,NA
2021-11-21,7318237,22
2021-11-21,7318238,47
2021-11-21,7318239,NA
2021-11-21,7318240,14
2021-11-21,7318241,17
2021-11-21,7318242,4
2021-11-21,7318243,10
2021-11-21,7318244,36
2021-11-21,7318245,23
2021-11-21,7318246,42
2021-11-21,7318247,23
2021-11-21,7318248,54
2021-11-21,7318249,NA
2021-11-21,7318250,44
2021-11-21,7318251,2
2021-11-21,7318252,23
2021-11-21,7318253,21
2021-11-21,7318254,25
2021-11-21,7318255,5
2021-11-21,7318256,NA
2021-11-21,7318257,49
2021-11-21,7318258,NA
2021-11-21,7318259,64
2021-11-21,7318260,19
2021-11-21,7318261,30
2021-11-21,7318262,53
2021-11-21,7318263,NA
2021-11-21,7318264,NA
2021-11-21,7318265,174
2021-11-21,7318266,37
2021-11-21,7318267,90
2021-11-21,7318268,35
2021-11-21,7318269,1
2021-11-21,7318270,65
2021-11-21,7318271,16
2021-11-21,7318272,NA
2021-11-21,7318273,15
2021-11-21,7318274,27
2021-11-21,7318275,38
2021-11-21,7318276,17
2021-11-21,7318277,6
2021-11-21,7318278,NA
2021-11-21,7318279,19
2021-11-21,7318280,12
2021-11-21,7318281,19
2021-11-21,7318282,22
2021-11-21,7318283,24
2021-11-21,7318284,19
2021-11-21,7318285,43
2021-11-21,7318286,NA
2021-11-21,7318287,28
2021-11-21,7318288,NA
2021-11-21,7318289,NA
2021-11-21,7318290,67
2021-11-21,7318291,NA
2021-11-21,7318292,49
2021-11-21,7318293,NA
2021-11-21,7318294,49
2021-11-21,7318295,NA
2021-11-21,7318296,231
2021-11-21,7318297,34
2021-11-21,7318298,NA
2021-11-21,7318299,20
2021-11-21,7318300,19
2021-11-21,7318301,40
2021-11-21,7318302,NA
2021-11-21,7318303,5
2021-11-21,7318304,16
2021-11-21,7318305,34
2021-11-21,7318306,3
2021-11-21,7318307,NA
2021-11-21,7318308,17
2021-11-21,7318309,NA
2021-11-21,7318310,20
2021-11-21,7318311,25
2021-11-21,7318312,24
2021-11-21,7318313,NA
2021-11-21,7318314,NA
2021-11-21,7318315,23
2021-11-21,7318316,13
2021-11-21,7318317,10
2021-11-21,7318318,27
2021-11-22,7318319,NA
2021-11-22,7318320,NA
2021-11-22,7318321,NA
2021-11-22,7318322,8
2021-11-22,7318323,NA
2021-11-22,7318324,NA
2021-11-22,7318325,NA
2021-11-22,7318326,NA
2021-11-22,7318327,NA
2021-11-22,7318328,33
2021-11-22,7318329,15
2021-11-22,7318330,NA
2021-11-22,7318331,NA
2021-11-22,7318332,NA
2021-11-22,7318333,NA
2021-11-22,7318334,12
2021-11-22,7318335,NA
2021-11-22,7318336,NA
2021-11-22,7318337,NA
2021-11-22,7318338,3
2021-11-22,7318339,NA
2021-11-22,7318340,NA
2021-11-22,7318341,NA
2021-11-22,7318342,36
2021-11-22,7318343,NA
2021-11-22,7318344,24
2021-11-22,7318345,NA
2021-11-22,7318346,84
2021-11-22,7318347,NA
2021-11-22,7318348,NA
2021-11-22,7318349,NA
2021-11-22,7318350,74
2021-11-22,7318351,50
2021-11-22,7318352,38
2021-11-22,7318353,60
2021-11-22,7318354,61
2021-11-22,7318355,16
2021-11-22,7318356,10
2021-11-22,7318357,48
2021-11-22,7318358,17
2021-11-22,7318359,NA
2021-11-22,7318360,3
2021-11-22,7318361,57
2021-11-22,7318362,21
2021-11-22,7318363,2
2021-11-22,7318364,NA
2021-11-22,7318365,50
2021-11-22,7318366,28
2021-11-22,7318367,44
2021-11-22,7318368,50
2021-11-22,7318369,NA
2021-11-22,7318370,41
2021-11-22,7318371,NA
2021-11-22,7318372,NA
2021-11-22,7318373,22
2021-11-22,7318374,47
2021-11-22,7318375,NA
2021-11-22,7318376,15
2021-11-22,7318377,15
2021-11-22,7318378,4
2021-11-22,7318379,10
2021-11-22,7318380,36
2021-11-22,7318381,23
2021-11-22,7318382,42
2021-11-22,7318383,23
2021-11-22,7318384,54
2021-11-22,7318385,NA
2021-11-22,7318386,45
2021-11-22,7318387,2
2021-11-22,7318388,23
2021-11-22,7318389,23
2021-11-22,7318390,25
2021-11-22,7318391,5
2021-11-22,7318392,NA
2021-11-22,7318393,50
2021-11-22,7318394,NA
2021-11-22,7318395,66
2021-11-22,7318396,19
2021-11-22,7318397,30
2021-11-22,7318398,54
2021-11-22,7318399,NA
2021-11-22,7318400,NA
2021-11-22,7318401,174
2021-11-22,7318402,37
2021-11-22,7318403,90
2021-11-22,7318404,35
2021-11-22,7318405,1
2021-11-22,7318406,65
2021-11-22,7318407,18
2021-11-22,7318408,NA
2021-11-22,7318409,15
2021-11-22,7318410,27
2021-11-22,7318411,37
2021-11-22,7318412,17
2021-11-22,7318413,6
2021-11-22,7318414,NA
2021-11-22,7318415,19
2021-11-22,7318416,12
2021-11-22,7318417,18
2021-11-22,7318418,21
2021-11-22,7318419,24
2021-11-22,7318420,19
2021-11-22,7318421,43
2021-11-22,7318422,NA
2021-11-22,7318423,28
2021-11-22,7318424,NA
2021-11-22,7318425,NA
2021-11-22,7318426,64
2021-11-22,7318427,NA
2021-11-22,7318428,49
2021-11-22,7318429,NA
2021-11-22,7318430,48
2021-11-22,7318431,NA
2021-11-22,7318432,228
2021-11-22,7318433,34
2021-11-22,7318434,NA
2021-11-22,7318435,20
2021-11-22,7318436,19
2021-11-22,7318437,40
2021-11-22,7318438,NA
2021-11-22,7318439,5
